carpark_id,facility,day_group,window_start,window_end,rate_type,first_hour,first_Nhr,first_Nhr_covers_mins,rate_30min,rate_per_min,per_entry,raw
BUKIT_PANJANG_PLAZA,main,sun_ph,00:00,18:00,tiered,,2.14,120,0.64,,,"$2.14 for 1st 2 hr, $0.32 for sub 15mins"
BUKIT_TIMAH_PLAZA_MULTI_STOREY_CAR_PARK,main,weekday,07:30,17:00,hourly,,,,0.64,,,$1.28 per hr
BUKIT_TIMAH_PLAZA_MULTI_STOREY_CAR_PARK,main,weekday,17:00,24:00,per_entry,,,,,,2.25,$2.25 per entry
BUKIT_TIMAH_PLAZA_MULTI_STOREY_CAR_PARK,main,weekday,00:00,24:00,per_entry,,,,,,2.25,$2.25 per entry
BUKIT_TIMAH_PLAZA_MULTI_STOREY_CAR_PARK,main,sat,07:30,17:00,hourly,,,,0.64,,,$1.28 per hr
BUKIT_TIMAH_PLAZA_MULTI_STOREY_CAR_PARK,main,sat,17:00,24:00,per_entry,,,,,,2.25,$2.25 per entry
BUKIT_TIMAH_PLAZA_MULTI_STOREY_CAR_PARK,main,sat,00:00,24:00,per_entry,,,,,,2.25,$2.25 per entry
BUKIT_TIMAH_PLAZA_MULTI_STOREY_CAR_PARK,main,sun_ph,07:30,17:00,hourly,,,,0.64,,,$1.28 per hr
BUKIT_TIMAH_PLAZA_MULTI_STOREY_CAR_PARK,main,sun_ph,17:00,24:00,per_entry,,,,,,2.25,$2.25 per entry
BUKIT_TIMAH_PLAZA_MULTI_STOREY_CAR_PARK,main,sun_ph,00:00,24:00,per_entry,,,,,,2.25,$2.25 per entry
BUKIT_TIMAH_SHOPPING_CENTRE,main,weekday,08:00,17:00,hourly,,,,0.625,,,$1.25 per hr
BUKIT_TIMAH_SHOPPING_CENTRE,main,weekday,17:00,24:00,per_entry,,,,,,2.1,$2.10 per entry
BUKIT_TIMAH_SHOPPING_CENTRE,main,sat,08:00,17:00,hourly,,,,0.625,,,$1.25 per hr
BUKIT_TIMAH_SHOPPING_CENTRE,main,sat,17:00,24:00,per_entry,,,,,,2.1,$2.10 per entry
BUKIT_TIMAH_SHOPPING_CENTRE,main,sun_ph,08:00,17:00,hourly,,,,0.625,,,$1.25 per hr
BUKIT_TIMAH_SHOPPING_CENTRE,main,sun_ph,17:00,24:00,per_entry,,,,,,2.1,$2.10 per entry
CORONATION_SHOPPING_PLAZA,main,weekday,00:00,24:00,hourly,,,,1,,,Daily(7.01am-7am): $2 per hr.
CORONATION_SHOPPING_PLAZA,main,sat,00:00,24:00,hourly,,,,1,,,Daily(7.01am-7am): $2 per hr.
CORONATION_SHOPPING_PLAZA,main,sun_ph,00:00,24:00,hourly,,,,1,,,Daily(7.01am-7am): $2 per hr.
HOLLAND_ROAD_SHOPPING_CENTRE,main,weekday,00:00,20:59,hourly,,,,1.55,,,$1.55 per 0.5 hr
HOLLAND_ROAD_SHOPPING_CENTRE,main,weekday,21:00,24:00,per_entry,,,,,,3.25,$3.25 per entry
HOLLAND_ROAD_SHOPPING_CENTRE,main,sat,00:00,20:59,hourly,,,,1.55,,,$1.55 per 0.5 hr
HOLLAND_ROAD_SHOPPING_CENTRE,main,sat,21:00,24:00,per_entry,,,,,,3.25,$3.25 per entry
HOLLAND_ROAD_SHOPPING_CENTRE,main,sun_ph,00:00,20:59,hourly,,,,1.55,,,$1.55 per 0.5 hr
HOLLAND_ROAD_SHOPPING_CENTRE,main,sun_ph,21:00,24:00,per_entry,,,,,,3.25,$3.25 per entry
IKEA_ALEXANDRA,main,weekday,00:00,24:00,hourly,,,,1.5,,,"$0.05 per min, $1.50 per 30 Mins (subsequently charged on a per minute basis)"
IKEA_ALEXANDRA,main,sat,00:00,24:00,hourly,,,,1.5,,,"$0.05 per min, $1.50 per 30 Mins (subsequently charged on a per minute basis)"
IKEA_ALEXANDRA,main,sun_ph,00:00,24:00,hourly,,,,1.5,,,"$0.05 per min, $1.50 per 30 Mins (subsequently charged on a per minute basis)"
IMM_BUILDING,main,weekday,00:00,24:00,hourly,,,,0.535,,,Free for 1st 2hrs for first entry only. Chargeable after 2nd hr of 1st entry @ $1.07 /hr; $0.30 for sub. 15 mins.
IMM_BUILDING,main,sat,00:00,24:00,hourly,,,,0.535,,,Free for 1st 2hrs for first entry only. Chargeable after 2nd hr of 1st entry @ $1.07 /hr; $0.30 for sub. 15 mins.
IMM_BUILDING,main,sun_ph,00:00,24:00,hourly,,,,0.535,,,Free for 1st 2hrs for first entry only. Chargeable after 2nd hr of 1st entry @ $1.07 /hr; $0.30 for sub. 15 mins.
JCUBE,main,weekday,18:00,03:29 +1d,per_entry,,,,,,2.5,$2.50 per entry
JCUBE,main,sat,18:00,03:29 +1d,per_entry,,,,,,2.5,$2.50 per entry
JCUBE,main,sun_ph,18:00,03:29 +1d,per_entry,,,,,,2.5,$2.50 per entry
JUNCTION_10,main,weekday,00:00,24:00,tiered,1.25,,,0.325,,,$1.25 for 1st hr; $0.65 for sub. hr
JUNCTION_10,main,sat,00:00,24:00,tiered,1.25,,,0.325,,,$1.25 for 1st hr; $0.65 for sub. hr
JUNCTION_10,main,sun_ph,00:00,24:00,tiered,1.25,,,0.325,,,$1.25 for 1st hr; $0.65 for sub. hr
JURONG_POINT_SHOPPING_CENTRE,main,weekday,07:00,17:00,tiered,,1.07,120,0.535,,,$1.07 for 1st 2hrs; $1.07 for sub. hr (Free parking from 12pm-2pm on Monday-Thursday)
JURONG_POINT_SHOPPING_CENTRE,main,weekday,17:00,21:00,tiered,,2.14,120,0.535,,,$2.14 for 1st 2hrs; $1.07 for sub. hr
JURONG_POINT_SHOPPING_CENTRE,main,weekday,21:00,24:00,tiered,,1.07,180,0.535,,,$1.07 for 1st 3hrs; $1.07 for sub. hr
JURONG_POINT_SHOPPING_CENTRE,main,sat,00:00,24:00,tiered,,2.14,120,0.535,,,$2.14 for 1st 2hrs; $1.07 for sub. hr
JURONG_POINT_SHOPPING_CENTRE,main,sat,21:00,24:00,tiered,,1.07,180,0.535,,,$1.07 for 1st 3hrs; $1.07 for sub. hr
JURONG_POINT_SHOPPING_CENTRE,main,sun_ph,00:00,24:00,tiered,,2.14,120,0.535,,,$2.14 for 1st 2hrs; $1.07 for sub. hr
JURONG_POINT_SHOPPING_CENTRE,main,sun_ph,21:00,24:00,tiered,,1.07,180,0.535,,,$1.07 for 1st 3hrs; $1.07 for sub. hr
JURONG_THEATRE,main,weekday,08:00,20:59,hourly,,,,0.8,,,$1.60 per hr
JURONG_THEATRE,main,weekday,21:00,24:00,per_entry,,,,,,3,$3 per entry
JURONG_THEATRE,main,sat,08:00,20:59,hourly,,,,0.8,,,$1.60 per hr
JURONG_THEATRE,main,sat,21:00,24:00,per_entry,,,,,,3,$3 per entry
JURONG_THEATRE,main,sun_ph,00:00,24:00,per_entry,,,,,,3,$3 per entry
LOT_1_SHOPPING_CENTRE,main,weekday,00:00,17:59,tiered,1.07,,,0.64,,,$1.07 for 1st hr; $0.32 for sub. 15 mins.; Mon-Thurs
LOT_1_SHOPPING_CENTRE,main,weekday,18:00,23:59,per_entry,,,,,,2.14,$2.14 per entry. Fri & Eve of PH
LOT_1_SHOPPING_CENTRE,main,weekday,18:00,02:59 +1d,per_entry,,,,,,2.14,$2.14 per entry
LOT_1_SHOPPING_CENTRE,main,sat,03:00,17:59,tiered,,2.14,120,0.64,,,$2.14 for 1st 2-hrs; $0.32 for sub. 15 mins
LOT_1_SHOPPING_CENTRE,main,sat,18:00,02:59 +1d,per_entry,,,,,,2.14,$2.14 per entry
LOT_1_SHOPPING_CENTRE,main,sun_ph,03:00,17:59,tiered,,2.14,120,0.64,,,$2.14 for 1st 2-hrs; $0.32 for sub. 15 mins
LOT_1_SHOPPING_CENTRE,main,sun_ph,18:00,11:59 +1d,per_entry,,,,,,2.14,$2.14 per entry
NUH,main,weekday,00:00,24:00,per_min,,,,,0.03,,$0.03 per min
NUH,main,sat,00:00,24:00,per_min,,,,,0.03,,$0.03 per min
NUH,main,sun_ph,00:00,24:00,per_min,,,,,0.03,,$0.03 per min
QUEENSWAY_SHOPPING_CENTRE,main,weekday,08:00,18:00,tiered,,2,630,1.2,,,$2 for 1st 10.5hr; $1.20 for sub. 0.5 hr
QUEENSWAY_SHOPPING_CENTRE,main,weekday,18:00,24:00,per_entry,,,,,,2.3,$2.30 per entry
QUEENSWAY_SHOPPING_CENTRE,main,sat,08:00,18:00,tiered,,1.5,60,1.2,,,$1.50 for 1st 1hr; $1.20 for sub. 0.5 hr
QUEENSWAY_SHOPPING_CENTRE,main,sat,18:00,24:00,per_entry,,,,,,2.3,$2.30 per entry
QUEENSWAY_SHOPPING_CENTRE,main,sun_ph,08:00,18:00,tiered,,2,630,1.2,,,$2 for 1st 10.5hr; $1.20 for sub. 0.5 hr
QUEENSWAY_SHOPPING_CENTRE,main,sun_ph,18:00,24:00,per_entry,,,,,,2.3,$2.30 per entry
SAVOY_THEATRE,main,weekday,08:00,17:00,hourly,,,,0.6,,,$1.20 per hr
SAVOY_THEATRE,main,weekday,17:00,24:00,per_entry,,,,,,3,$3.00 per entry
SAVOY_THEATRE,main,sat,08:00,17:00,hourly,,,,0.6,,,$1.20 per hr
SAVOY_THEATRE,main,sat,17:00,24:00,per_entry,,,,,,3,$3.00 per entry
SAVOY_THEATRE,main,sun_ph,00:00,24:00,per_entry,,,,,,3,$3.00 per entry
SERENE_CENTRE,main,weekday,08:00,22:00,tiered,1.53,,,1.53,,,$1.53 for 1st hr; $1.53 for sub. 0.5 hr
SERENE_CENTRE,main,weekday,22:00,24:00,per_entry,,,,,,1.53,$1.53 per entry
SERENE_CENTRE,main,sat,08:00,22:00,tiered,1.53,,,1.53,,,$1.53 for 1st hr; $1.53 for sub. 0.5 hr
SERENE_CENTRE,main,sat,22:00,24:00,per_entry,,,,,,1.53,$1.53 per entry
SERENE_CENTRE,main,sun_ph,08:00,22:00,tiered,1.53,,,1.53,,,$1.53 for 1st hr; $1.53 for sub. 0.5 hr
SERENE_CENTRE,main,sun_ph,22:00,24:00,per_entry,,,,,,1.53,$1.53 per entry
THE_METROPOLIS,main,weekday,06:00,18:00,tiered,2.5,,,1.25,,,"$2.50 for 1st hr, sub $1.25 per 0.5 hr; Time period 1:"
THE_METROPOLIS,main,weekday,18:00,24:00,per_entry,,,,,,2.5,$2.50 per entry; Time period 2:
THE_METROPOLIS,main,weekday,00:00,06:00,per_entry,,,,,,2.5,$2.50 per entry
THE_METROPOLIS,main,sat,06:00,18:00,tiered,2.5,,,1.25,,,"$2.50 for 1st hr, sub $1.25 per 0.5 hr; Time period 1:"
THE_METROPOLIS,main,sat,18:00,24:00,per_entry,,,,,,2.5,$2.50 per entry; Time period 2:
THE_METROPOLIS,main,sat,00:00,06:00,per_entry,,,,,,2.5,$2.50 per entry
THE_METROPOLIS,main,sun_ph,06:00,18:00,tiered,2.5,,,1.25,,,"$2.50 for 1st hr, sub $1.25 per 0.5 hr; Time period 1:"
THE_METROPOLIS,main,sun_ph,18:00,24:00,per_entry,,,,,,2.5,$2.50 per entry; Time period 2:
THE_METROPOLIS,main,sun_ph,00:00,06:00,per_entry,,,,,,2.5,$2.50 per entry
THE_STAR_VISTA,main,weekday,00:00,23:59,tiered,1.3,,,0.65,,,"$1.30 for 1st hr, $0.65 for sub. 30 mins or part thereof.; $1.30 for 1st hr, $0.65 for sub. 30 mins or part thereof"
THE_STAR_VISTA,main,sat,00:00,23:59,tiered,1.3,,,0.65,,,"$1.30 for 1st hr, $0.65 for sub. 30 mins or part thereof.; $1.30 for 1st hr, $0.65 for sub. 30 mins or part thereof"
THE_STAR_VISTA,main,sun_ph,00:00,23:59,tiered,2.14,,,1.07,,,"$2.14 for 1st hr, $1.07 for sub. 30 mins or part thereof"
TIONG_BAHRU_PLAZA,main,weekday,00:00,24:00,tiered,1.5,,,0.8,,,$1.50 for 1st hr; $0.80 for sub. 0.5 hr
TIONG_BAHRU_PLAZA,main,sat,00:00,24:00,tiered,1.5,,,0.8,,,$1.50 for 1st hr; $0.80 for sub. 0.5 hr
TIONG_BAHRU_PLAZA,main,sun_ph,07:00,18:00,hourly,,,,0.75,,,$1.50 per hr
TIONG_BAHRU_PLAZA,main,sun_ph,18:00,24:00,per_entry,,,,,,3.6,$3.60 per entry
TURF_CITY,main,weekday,00:00,24:00,free,,,,,,,Daily: Free parking
TURF_CITY,main,sat,00:00,24:00,free,,,,,,,Daily: Free parking
TURF_CITY,main,sun_ph,00:00,24:00,free,,,,,,,Daily: Free parking
VALLEY_POINT,main,weekday,00:00,24:00,tiered,1.5,,,0.8,,,$1.50 for 1st hr; $0.80 for sub. 0.5 hr
VALLEY_POINT,main,sat,00:00,24:00,tiered,1.5,,,0.8,,,$1.50 for 1st hr; $0.80 for sub. 0.5 hr
VALLEY_POINT,main,sun_ph,00:00,24:00,tiered,1.5,,,0.8,,,$1.50 for 1st hr; $0.80 for sub. 0.5 hr
WEST_COAST_PLAZA_GINZA_PLAZA,main,weekday,00:00,24:00,tiered,1.25,,,1,,,$1.25 for 1st hr; $1.00 for sub. 0.5 hr
WEST_COAST_PLAZA_GINZA_PLAZA,main,sat,00:00,24:00,tiered,1.5,,,1,,,$1.50 for 1st hr; $1.00 for sub. 0.5 hr
WEST_COAST_PLAZA_GINZA_PLAZA,main,sun_ph,00:00,24:00,tiered,1.5,,,1,,,$1.50 for 1st hr; $1.00 for sub. 0.5 hr
WEST_MALL,main,weekday,06:00,17:00,tiered,,1.1,120,0.6,,,$1.10 for 1st 2hrs or part thereof; $0.60 for sub. 0.5 hr or part thereof
WEST_MALL,main,weekday,17:00,06:00 +1d,per_entry,,,,,,2.5,$2.50 per entry
WEST_MALL,main,sat,06:00,17:00,tiered,1.1,,,0.6,,,$1.10 for 1st hr or part thereof; $0.60 for sub. 0.5 hr or part thereof
WEST_MALL,main,sat,17:00,06:00 +1d,per_entry,,,,,,2.5,$2.50 per entry
WEST_MALL,main,sun_ph,00:00,24:00,per_entry,,,,,,2.5,6am-6am next day: $2.50 per entry.
WESTGATE,main,weekday,00:00,24:00,tiered,1.3,,,1,,,$1.30 for 1st hr; $0.50 for sub. 15 mins
WESTGATE,main,weekday,18:00,23:59,per_entry,,,,,,2.5,$2.50 per entry
WESTGATE,main,sat,00:00,24:00,tiered,1.3,,,1,,,$1.30 for 1st hr; $0.50 for sub. 15 mins
WESTGATE,main,sat,18:00,23:59,per_entry,,,,,,2.5,$2.50 per entry
WESTGATE,main,sun_ph,00:00,24:00,tiered,1.3,,,1,,,$1.30 for 1st hr; $0.50 for sub. 15 mins
WESTGATE,main,sun_ph,18:00,23:59,per_entry,,,,,,2.5,$2.50 per entry
YEW_TEE_POINT,main,weekday,00:00,24:00,tiered,1.18,,,0.64,,,$1.18 for 1st hr; $0.64 for sub. 0.5 hr or part thereof.
YEW_TEE_POINT,main,sat,00:00,24:00,tiered,1.18,,,0.64,,,$1.18 for 1st hr; $0.64 for sub. 0.5 hr or part thereof.
YEW_TEE_POINT,main,sun_ph,00:00,24:00,tiered,1.18,,,0.64,,,$1.18 for 1st hr; $0.64 for sub. 0.5 hr or part thereof.
